index,symbol,companyName,floor,industryName
0,DGW,Công ty Cổ phần Thế giới Số,HOSE,Bán lẻ tổng hợp
1,FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,HOSE,Cửa hàng chuyên dụng
2,MSN,Công ty Cổ phần Tập đoàn Ma San,HOSE,Sản xuất thực phẩm
3,MWG,Công ty Cổ phần đầu tư thế giới di động,HOSE,Bán lẻ tổng hợp
4,PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí ,HOSE,Cửa hàng chuyên dụng
5,PSD,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí ,HNX,Thiết bị viễn thông
